"corpus","preloaded/ententen21_tt31"
"subcorpus","-"
Keyword,Gramrel,Collocate,Freq,Score
,,"city",14,5.790
,,"world",38,5.750
,,"impact",14,5.690
,,"child",20,5.640
,,"altar",13,5.600
,,"nation",13,5.510
,,"head",24,5.290
,,"life",19,5.090
,,"earth",43,5.020
death,"... towards X",,2916,0.030
,,"decline",25,8.000
,,"hurtle",44,7.960
,,"march",46,7.750
,,"journey",107,7.640
,,"progression",25,7.590
,,"slide",21,7.510
,,"march",52,7.470
,,"onward",15,7.380
,,"spiral",16,7.370
,,"hasten",15,7.340
,,"careen",16,7.330
,,"life",18,7.300
,,"attitude",671,7.220
,,"rush",34,7.170
,,"plummet",15,7.120
,,"lead",43,7.000
,,"indifference",15,6.960
,,"descent",13,6.950
,,"inch",16,6.890
,,"slip",12,6.880
,,"drive",28,6.600
,,"fall",19,6.520
,,"race",14,6.510
,,"be",85,6.370
,,"orientation",15,6.310
,,"have",20,6.300
,,"people",21,6.280
,,"drift",13,6.010
,,"movement",28,5.890
,,"path",38,5.820
,,"tend",27,5.780
,,"run",40,5.770
,,"feeling",22,5.700
,,"drive",15,5.650
,,"walk",73,5.640
,,"contribute",56,5.560
,,"head",120,5.470
,,"advance",12,5.400
,,"move",147,5.190
,,"way",37,5.180
,,"go",67,5.090
,,"point",29,5.040
death,"... if X",,2838,0.020
,,"serious",34,8.440
,,"injury",33,8.110
,,"death",41,8.110
,,"murder",27,8.060
,,"live",33,7.670
,,"die",35,7.450
,,"manslaughter",14,7.280
,,"benefit",31,7.190
,,"payable",16,7.160
,,"free",17,6.920
,,"pay",33,6.820
,,"confirm",33,6.810
,,"life",21,6.710
,,"wonder",87,6.670
,,"liable",14,6.390
,,"unclear",51,6.330
,,"investigate",18,6.250
,,"unknown",17,6.220
,,"less",14,6.190
,,"act",34,6.110
,,"ascertain",12,6.100
,,"damage",15,6.090
,,"clear",33,5.790
,,"few",25,5.730
,,"question",12,5.310
,,"feel",55,5.160
,,"seem",45,5.040
death,"verbs with particle ""up"" and X as object",,2726,0.020
,,"swallow",395,10.280
,,"cover",969,8.000
,,"hush",20,7.260
,,"chalk",33,6.630
,,"tally",20,6.520
,,"lead",20,5.980
,,"count",12,5.780
,,"add",50,5.520
death,"... toward X",,2456,0.020
,,"march",66,8.400
,,"crawl",22,8.170
,,"slip",21,7.980
,,"march",44,7.830
,,"spiral",18,7.780
,,"hurtle",29,7.700
,,"descent",17,7.700
,,"attitude",726,7.640
,,"slide",20,7.630
,,"rush",30,7.610
,,"decline",15,7.560
,,"lead",41,7.560
,,"progression",18,7.530
,,"journey",65,7.520
,,"spiral",15,7.380
,,"life",15,7.370
,,"live",12,7.220
,,"draw",19,7.160
,,"journey",12,7.080
,,"drive",24,7.070
,,"road",18,6.770
,,"drift",15,6.520
,,"path",48,6.260
,,"progress",14,6.240
,,"head",111,6.080
,,"be",40,6.020
,,"movement",27,5.920
,,"feeling",17,5.890
,,"walk",52,5.830
,,"contribute",14,5.690
,,"move",149,5.610
,,"way",33,5.590
,,"run",20,5.420
death,"X if ...",,2028,0.020
,,"death",41,8.110
,,"precaution",19,7.790
,,"victim",42,7.780
,,"shooter",13,7.370
,,"infection",19,7.200
,,"care",18,7.090
,,"treatment",38,6.960
,,"jury",12,6.960
,,"dose",14,6.910
,,"exposure",13,6.900
,,"hit",14,6.850
,,"cause",15,6.760
,,"present",12,6.590
,,"disease",13,6.580
,,"injury",13,6.450
,,"damage",14,6.300
,,"measure",18,6.290
,,"patient",54,6.180
,,"body",22,5.950
,,"husband",12,5.940
,,"drug",13,5.920
,,"action",29,5.910
,,"temperature",16,5.890
,,"demand",12,5.740
,,"life",21,5.510
,,"baby",14,5.420
,,"situation",17,5.410
,,"need",29,5.400
,,"country",19,5.310
,,"rate",18,5.260
,,"nothing",29,5.240
,,"woman",22,5.120
,,"person",74,5.100
,,"condition",27,5.030
,,"man",26,5.010
death,"X around ...",,1985,0.020
,,"Corner",22,7.450
,,"A.D.",19,7.260
,,"ad",28,6.800
,,"a.m.",26,5.830
,,"BC",19,5.780
,,"p.m.",24,5.340
,,"age",22,5.180
,,"year",57,5.070
death,"verbs with particle ""out"" and X as object",,1962,0.020
,,"deal",324,10.760
,,"mete",79,8.040
,,"drag",29,6.140
,,"dish",52,5.840
,,"act",64,5.760
,,"dole",39,5.750
,,"separate",17,5.260
death,"X unto ...",,1810,0.020
,,"life",1116,12.390
,,"sin",108,10.540
,,"death",481,10.240
,,"Life",35,9.230
,,"Dawn",38,9.150
death,"... whether X",,1739,0.010
,,"indifference",18,8.380
,,"confirm",29,6.610
,,"uncertain",17,6.450
,,"clear",70,6.380
,,"establish",28,6.280
,,"say",48,6.240
,,"investigate",90,6.160
,,"unclear",76,6.030
,,"ascertain",24,5.930
,,"care",12,5.530
,,"matter",16,5.420
,,"know",128,5.370
,,"sure",22,5.240
,,"question",51,5.180
,,"question",51,5.120
,,"determine",374,5.110
death,"verbs with particle ""off"" and X as object",,1738,0.010
,,"stave",602,8.760
,,"profit",66,8.640
,,"ward",263,7.220
,,"shrug",89,6.820
,,"pass",29,6.430
,,"put",103,6.100
,,"feed",28,5.820
,,"brush",24,5.700
,,"fend",89,5.700
,,"write",52,5.670
,,"fight",84,5.260
,,"hold",46,5.160
death,"X because ...",,1594,0.010
,,"death",88,10.150
,,"soul",15,7.640
,,"blood",14,7.560
,,"sin",13,7.500
,,"Christ",18,7.290
,,"life",46,7.060
,,"drug",13,6.780
,,"Jesus",20,6.760
,,"doctor",20,6.740
,,"police",15,6.610
,,"mother",28,6.590
,,"son",13,6.580
,,"husband",17,6.460
,,"body",36,6.420
,,"father",21,6.220
,,"nobody",31,6.160
,,"family",21,6.080
,,"food",12,6.080
,,"patient",15,6.050
,,"parent",32,5.970
,,"man",37,5.950
,,"nothing",14,5.820
,,"God",39,5.700
,,"person",25,5.700
,,"someone",43,5.600
,,"none",12,5.590
,,"owner",13,5.500
,,"law",15,5.400
,,"child",18,5.230
,,"state",13,5.130
,,"woman",16,5.010
death,"X between ...",,1591,0.010
,,"gladiator",15,8.070
,,"future",13,7.210
,,"Jan.",12,6.860
,,"March",119,6.760
,,"January",145,6.600
,,"birth",12,6.060
,,"son",12,5.920
,,"September",48,5.820
,,"December",35,5.730
,,"May",49,5.670
,,"July",49,5.670
,,"June",45,5.640
,,"April",56,5.610
,,"August",26,5.310
,,"patient",37,5.200
,,"February",21,5.180
,,"day",21,5.060
,,"age",122,5.010
death,"... without X",,1557,0.010
,,"resurrection",42,9.670
,,"heaven",44,9.250
,,"birth",20,7.790
,,"translate",12,7.780
,,"war",50,7.420
,,"life",307,7.280
,,"end",34,6.850
,,"death",20,6.820
,,"exist",63,6.270
,,"escape",13,6.210
,,"world",99,6.080
,,"day",116,6.030
,,"period",14,5.600
,,"case",14,5.400
,,"pass",32,5.230
,,"week",20,5.180
death,"X while ...",,1339,0.010
,,"Reasi",39,9.860
,,"Kishtwar",34,9.660
,,"death",15,8.270
,,"patient",56,8.240
,,"soldier",14,7.610
,,"family",31,7.500
,,"life",12,7.470
,,"daughter",13,7.370
,,"diving",12,7.360
,,"police",20,7.320
,,"hunting",23,7.240
,,"body",17,6.810
,,"person",18,6.760
,,"friend",14,6.740
,,"wife",20,6.730
,,"man",40,6.660
,,"mother",23,6.590
,,"sleeping",20,6.560
,,"case",16,6.520
,,"people",50,6.370
,,"government",15,6.350
,,"number",14,6.270
,,"child",30,6.220
,,"woman",16,6.030
,,"husband",14,5.970
,,"parent",16,5.670
,,"everyone",14,5.550
,,"other",185,5.420
,,"rest",27,5.240
death,"verbs with particle ""down"" and X as object",,1316,0.010
,,"trample",340,12.320
,,"rain",250,10.410
,,"face",120,8.120
,,"stare",108,8.010
,,"call",22,6.570
,,"play",29,5.300
death,"X until ...",,1284,0.010
,,"burial",36,9.670
,,"resurrection",34,9.200
,,"funeral",15,8.370
,,"autopsy",13,8.230
,,"report",12,7.010
,,"investigation",14,6.750
,,"body",14,6.490
,,"arrival",12,5.940
,,"return",20,5.690
,,"month",40,5.640
,,"moment",21,5.410
,,"day",122,5.380
,,"hour",28,5.370
death,"verbs with particle ""unto"" and X as object",,1189,0.010
,,"fast",243,12.430
,,"reign",132,11.640
,,"suffer",96,11.250
,,"fight",84,11.070
,,"consent",73,10.840
,,"sin",51,10.390
,,"persecute",31,9.690
,,"defend",29,9.610
,,"yield",29,9.580
,,"resist",29,9.490
,,"love",28,9.450
,,"conform",23,9.250
,,"obey",20,9.080
,,"even",19,9.010
,,"lead",17,8.740
,,"descend",15,8.630
,,"baptize",15,8.620
,,"sleep",14,8.570
,,"fruit",14,8.540
,,"serve",13,8.390
,,"honor",12,8.330
,,"endure",16,8.250
,,"deliver",12,7.970
,,"go",19,7.660
death,"X like ...",,1002,0.010
,,"sleep",31,8.380
,,"silence",14,7.860
,,"grip",14,7.780
,,"lobster",14,7.500
,,"lamb",18,6.980
,,"accident",25,6.980
,,"state",34,6.470
,,"sheep",20,6.180
,,"death",25,6.080
,,"disease",21,5.820
,,"hero",21,5.740
,,"Jesus",16,5.070
,,"cancer",16,5.010
death,"X about ...",,989,0.010
,,"A.D.",13,7.450
,,"o",29,6.430
,,"year",427,5.560
death,"X outside ...",,987,0.010
,,"hospital",94,8.810
,,"China",108,8.800
,,"nightclub",29,8.740
,,"Mexico",12,8.380
,,"bar",39,8.160
,,"apartment",32,7.870
,,"Asia",13,7.720
,,"mosque",17,7.600
,,"club",19,7.590
,,"home",196,7.070
,,"restaurant",19,7.060
,,"pub",12,6.980
,,"store",21,6.280
,,"station",23,6.250
,,"school",19,5.860
,,"wall",29,5.730
,,"church",15,5.650
,,"gate",18,5.460
,,"building",23,5.100
,,"city",29,5.030
death,"... because X",,935,0.010
,,"death",88,10.150
,,"die",68,8.160
,,"life",31,7.230
death,"X throughout ...",,898,0.010
,,"pandemic",25,5.480
,,"land",12,5.270
,,"age",12,5.070
death,"X against ...",,859,0.010
,,"Xerxes",15,9.090
,,"life",30,6.820
,,"death",19,6.700
,,"rock",26,6.350
,,"monster",12,6.110
,,"invader",14,5.690
,,"army",22,5.650
,,"wish",16,5.400
,,"fascism",12,5.370
,,"odd",33,5.070
death,"X inside ...",,838,0.010
,,"apartment",46,8.160
,,"prison",56,8.030
,,"home",183,7.530
,,"jail",15,7.490
,,"camp",19,7.370
,,"station",17,7.010
,,"facility",20,6.970
,,"hall",15,6.950
,,"garage",12,6.920
,,"car",50,6.430
,,"church",23,6.410
,,"vehicle",25,6.050
,,"wall",22,5.720
,,"store",14,5.710
,,"house",68,5.700
,,"room",22,5.170
death,"X amongst ...",,753,0.010
,,"patient",43,9.480
,,"case",14,9.090
,,"male",16,9.080
,,"child",81,9.030
,,"worker",40,8.800
,,"adolescent",13,8.730
,,"woman",59,8.620
,,"athlete",12,8.600
,,"adult",16,8.490
,,"population",49,8.300
,,"man",44,8.040
,,"people",111,7.180
,,"community",21,6.330
,,"group",23,6.270
death,"X via ...",,746,0.010
,,"apoptosis",114,11.840
,,"starvation",19,9.660
,,"accident",18,9.560
,,"suicide",15,9.270
,,"cancer",14,9.230
,,"overdose",12,8.890
,,"induction",15,8.740
,,"inhibition",16,8.150
,,"activation",22,8.130
,,"pathway",46,8.110
,,"injection",14,7.250
,,"mechanism",23,6.520
,,"message",21,5.750
,,"twitter",32,5.290
death,"X along ...",,741,0.010
,,"U.S.",46,8.170
,,"border",108,5.620
death,"verbs with particle ""over"" and X as object",,626,0.010
,,"mourn",74,11.240
,,"grieve",70,11.060
,,"cry",47,10.340
,,"weep",25,9.430
,,"rejoice",19,9.420
,,"gloat",23,9.410
,,"report",13,9.280
,,"feel",12,9.060
,,"get",214,8.170
,,"preside",28,7.400
death,"X so ...",,570,0.000
,,"death",24,9.650
,,"soul",13,8.880
,,"close",48,8.240
,,"time",210,6.690
,,"man",13,6.550
,,"life",17,6.490
,,"family",13,6.110
,,"year",23,5.520
death,"... during X",,562,0.000
,,"cell",17,5.890
,,"present",41,5.570
,,"body",13,5.150
death,"... except X",,515,0.000
,,"certain",152,12.840
,,"disease",55,11.480
,,"life",39,10.430
,,"death",18,9.970
,,"illness",16,9.940
,,"nothing",67,7.960
,,"world",12,7.590
,,"everything",38,6.060
,,"anything",28,5.820
death,"... per X",,509,0.000
,,"cause",29,10.610
,,"kill",79,9.990
,,"lose",33,8.940
,,"kill",14,8.140
,,"high",30,6.410
,,"birth",12,6.250
,,"death",66,6.210
death,"X near ...",,451,0.000
,,"home",81,5.980
death,"... out X",,437,0.000
,,"deal",22,10.160
,,"deal",43,10.020
,,"mete",13,8.900
,,"mete",16,8.690
,,"draw",181,8.430
death,"X behind ...",,416,0.000
,,"disease",35,9.330
,,"truck",72,9.260
,,"horse",12,7.720
,,"car",21,6.040
,,"bar",88,5.260
death,"... so X",,406,0.000
,,"cause",136,10.880
,,"prevent",18,10.260
,,"death",24,9.650
,,"witness",16,9.610
,,"cause",19,8.960
,,"life",16,6.960
,,"see",81,6.090
death,"X off ...",,379,0.000
,,"Cuff",29,11.080
,,"Bridge",25,9.600
,,"balcony",25,9.120
,,"bridge",39,8.630
,,"cliff",85,8.390
,,"building",18,7.720
,,"roof",23,7.290
,,"screen",14,5.530
death,"... past X",,359,0.000
,,"year",66,9.230
,,"live",39,9.140
,,"survive",18,8.800
,,"last",12,8.470
,,"continue",36,7.580
,,"extend",18,6.640
,,"move",43,6.410
,,"see",13,5.560
death,"... among X",,346,0.000
,,"death",37,5.780
,,"list",13,5.420
,,"count",14,5.400
,,"occur",17,5.260
death,"... under X",,271,0.000
,,"report",17,6.440
death,"... forth X",,271,0.000
,,"bringeth",254,12.750
death,"verbs with particle ""away"" and X as object",,256,0.000
,,"come",54,9.900
,,"explain",63,7.480
death,"... while X",,244,0.000
,,"discharge",27,11.430
,,"case",34,9.310
,,"death",15,8.270
,,"say",19,5.220
death,"X despite ...",,230,0.000
,,"plea",14,9.600
,,"attempt",18,7.560
,,"treatment",15,7.500
,,"evidence",24,7.440
,,"effort",18,5.620
,,"fact",62,5.060
death,"... vs. X",,223,0.000
,,"life",52,12.270
,,"death",32,11.940
,,"save",52,11.030
,,"save",43,10.810
,,"throw",31,10.600
death,"X en ...",,220,0.000
,,"route",209,5.810
death,"... though X",,210,0.000
,,"live",13,9.060
,,"seem",50,5.880
,,"be",39,5.660
,,"feel",24,5.100
death,"verbs with particle ""around"" and X as object",,192,0.000
,,"cause",34,11.860
,,"prevent",16,11.220
,,"swirl",17,7.460
,,"revolve",46,5.320
death,"X till ...",,178,0.000
,,"date",49,6.330
,,"day",25,6.110
,,"time",16,5.890
death,"X above ...",,176,0.000
,,"rate",12,5.470
,,"average",55,5.150
,,"else",15,5.140
death,"X unless ...",,158,0.000
,,"jury",18,11.230
,,"person",18,7.040
death,"... despite X",,153,0.000
,,"alive",12,9.770
,,"continue",43,7.980
,,"life",18,7.910
,,"go",14,7.380
death,"... off X",,151,0.000
,,"profit",15,7.780
,,"mind",46,6.680
,,"money",45,6.470
death,"X down ...",,145,0.000
,,"shaft",40,9.540
,,"stair",15,5.690
death,"X beyond ...",,139,0.000
,,"disavowal",12,11.340
,,"death",23,7.460
death,"verbs with particle ""upon"" and X as object",,135,0.000
,,"terminate",24,12.210
,,"end",12,11.310
,,"go",16,10.680
,,"look",19,8.330
death,"X beneath ...",,128,0.000
,,"wheel",37,10.570
,,"wave",16,6.410
,,"foot",25,5.110
death,"X up ...",,124,0.000
,,"percent",29,7.250
,,"close",76,6.960
death,"X aboard ...",,104,0.000
,,"Rose",13,11.770
,,"ship",57,5.900
death,"... versus X",,85,0.000
,,"death",32,12.980
,,"life",19,11.230
,,"save",13,10.800
death,"X except ...",,73,0.000
,,"sister",16,11.090
,,"death",18,9.970
death,"... besides X",,71,0.000
,,"life",12,10.230
death,"X below ...",,69,0.000
,,"age",37,6.560
death,"verbs with particle ""aside"" and X as object",,64,0.000
,,"brush",19,6.220
death,"... up X",,62,0.000
,,"cover",27,9.820
death,"... via X",,61,0.000
,,"cell",13,6.830
death,"... below X",,60,0.000
,,"rate",12,6.560
death,"X besides ...",,54,0.000
,,"parent",21,10.160
,,"husband",16,9.310
death,"... within X",,51,0.000
,,"life",29,5.780
death,"... thru X",,49,0.000
,,"memory",35,13.730
death,"X versus ...",,45,0.000
,,"death",32,12.980
death,"X vs. ...",,42,0.000
,,"death",32,11.940
death,"... down X",,34,0.000
,,"rain",24,11.710
death,"X toward ...",,32,0.000
,,"life",18,6.300
death,"... amid X",,31,0.000
,,"life",20,9.830
death,"... amidst X",,31,0.000
,,"life",26,10.720
death,"... save X",,20,0.000
,,"nothing",15,11.500
death,"X cum ...",,12,0.000
,,"gratuity",12,13.990
death,"usage patterns",,0,0.000
,,"it''s ""%w"" to ...",375,0.000
